date,location,daily_vaccinations
2/16/21,North Carolina,56765
2/17/21,North Carolina,56964
2/18/21,North Carolina,57088
2/19/21,North Carolina,73115
2/20/21,North Carolina,69341
2/21/21,North Carolina,64439
2/22/21,North Carolina,64854
2/23/21,North Carolina,61910
2/24/21,North Carolina,61381
2/25/21,North Carolina,61164
2/26/21,North Carolina,46498
2/27/21,North Carolina,51031
2/28/21,North Carolina,57036
3/1/21,North Carolina,60066
3/2/21,North Carolina,60984
3/3/21,North Carolina,63203
3/4/21,North Carolina,64444
3/5/21,North Carolina,56531
3/6/21,North Carolina,56396
3/7/21,North Carolina,51845
3/8/21,North Carolina,50910
3/9/21,North Carolina,52006
3/10/21,North Carolina,53160
3/11/21,North Carolina,55226
3/12/21,North Carolina,69359
3/13/21,North Carolina,90125
3/14/21,North Carolina,83400
3/15/21,North Carolina,85506
3/16/21,North Carolina,93581
3/17/21,North Carolina,93062
3/18/21,North Carolina,96679
3/19/21,North Carolina,92464
3/20/21,North Carolina,73087
3/21/21,North Carolina,84056
3/22/21,North Carolina,83368
3/23/21,North Carolina,75425
3/24/21,North Carolina,76681
3/25/21,North Carolina,73600
3/26/21,North Carolina,75817
3/27/21,North Carolina,79031
3/28/21,North Carolina,78139
3/29/21,North Carolina,76051
3/30/21,North Carolina,73892
3/31/21,North Carolina,74897
4/1/21,North Carolina,77331
4/2/21,North Carolina,74084
4/3/21,North Carolina,78809
4/4/21,North Carolina,72591
4/5/21,North Carolina,71909
4/6/21,North Carolina,72721
4/7/21,North Carolina,71959
4/8/21,North Carolina,72987
4/9/21,North Carolina,77093
4/10/21,North Carolina,74144
4/11/21,North Carolina,83264
4/12/21,North Carolina,87853
4/13/21,North Carolina,90428
4/14/21,North Carolina,92767
4/15/21,North Carolina,92015
4/16/21,North Carolina,91682
4/17/21,North Carolina,88700
4/18/21,North Carolina,86225
4/19/21,North Carolina,83675
4/20/21,North Carolina,82566
4/21/21,North Carolina,78807
4/22/21,North Carolina,77107
4/23/21,North Carolina,75101
4/24/21,North Carolina,71791
4/25/21,North Carolina,69084
4/26/21,North Carolina,66776
4/27/21,North Carolina,69296
4/28/21,North Carolina,61834
4/29/21,North Carolina,58867
4/30/21,North Carolina,58801
5/1/21,North Carolina,61125
5/2/21,North Carolina,62937
5/3/21,North Carolina,61755
5/4/21,North Carolina,58984
5/5/21,North Carolina,62485
5/6/21,North Carolina,61484
5/7/21,North Carolina,56857
5/8/21,North Carolina,51070
1/12/21,North Dakota,
1/13/21,North Dakota,1249
1/14/21,North Dakota,1648
1/15/21,North Dakota,2310
1/16/21,North Dakota,2370
1/17/21,North Dakota,2406
1/18/21,North Dakota,2430
1/19/21,North Dakota,2447
1/20/21,North Dakota,2418
1/21/21,North Dakota,2353
1/22/21,North Dakota,2528
1/23/21,North Dakota,2863
1/24/21,North Dakota,3095
1/25/21,North Dakota,3026
1/26/21,North Dakota,2693
1/27/21,North Dakota,2796
1/28/21,North Dakota,2972
1/29/21,North Dakota,3153
1/30/21,North Dakota,3227
1/31/21,North Dakota,3534
2/1/21,North Dakota,3463
2/2/21,North Dakota,3505
2/3/21,North Dakota,3763
2/4/21,North Dakota,3836
2/5/21,North Dakota,3807
2/6/21,North Dakota,4165
2/7/21,North Dakota,4130
2/8/21,North Dakota,4328
2/9/21,North Dakota,4256
2/10/21,North Dakota,3778
2/11/21,North Dakota,3817
2/12/21,North Dakota,3795
2/13/21,North Dakota,3348
2/14/21,North Dakota,3156
2/15/21,North Dakota,3056
2/16/21,North Dakota,3378
2/17/21,North Dakota,3438
2/18/21,North Dakota,3305
2/19/21,North Dakota,6133
2/20/21,North Dakota,6331
2/21/21,North Dakota,6499
2/22/21,North Dakota,6456
2/23/21,North Dakota,6164
2/24/21,North Dakota,6532
2/25/21,North Dakota,6737
2/26/21,North Dakota,4329
2/27/21,North Dakota,5262
2/28/21,North Dakota,5686
3/1/21,North Dakota,6031
3/2/21,North Dakota,6039
3/3/21,North Dakota,5910
3/4/21,North Dakota,6054
3/5/21,North Dakota,6094
3/6/21,North Dakota,5543
3/7/21,North Dakota,5502
3/8/21,North Dakota,5343
3/9/21,North Dakota,5571
3/10/21,North Dakota,5654
3/11/21,North Dakota,5744
3/12/21,North Dakota,6046
3/13/21,North Dakota,6367
3/14/21,North Dakota,6330
3/15/21,North Dakota,6527
3/16/21,North Dakota,6264
3/17/21,North Dakota,6349
3/18/21,North Dakota,6289
3/19/21,North Dakota,6136
3/20/21,North Dakota,6001
3/21/21,North Dakota,5744
3/22/21,North Dakota,5546
3/23/21,North Dakota,5557
3/24/21,North Dakota,5421
3/25/21,North Dakota,5502
3/26/21,North Dakota,5573
3/27/21,North Dakota,5722
3/28/21,North Dakota,5798
3/29/21,North Dakota,5875
3/30/21,North Dakota,7191
3/31/21,North Dakota,7177
4/1/21,North Dakota,7208
4/2/21,North Dakota,7710
4/3/21,North Dakota,7844
4/4/21,North Dakota,7324
4/5/21,North Dakota,7022
4/6/21,North Dakota,6000
4/7/21,North Dakota,6150
4/8/21,North Dakota,6216
4/9/21,North Dakota,5869
4/10/21,North Dakota,5591
4/11/21,North Dakota,6049
4/12/21,North Dakota,6493
4/13/21,North Dakota,6200
4/14/21,North Dakota,6081
4/15/21,North Dakota,5991
4/16/21,North Dakota,5393
4/17/21,North Dakota,4987
4/18/21,North Dakota,4873
4/19/21,North Dakota,4520
4/20/21,North Dakota,4514
4/21/21,North Dakota,4546
4/22/21,North Dakota,4218
4/23/21,North Dakota,4064
4/24/21,North Dakota,3886
4/25/21,North Dakota,3675
4/26/21,North Dakota,3535
4/27/21,North Dakota,3548
4/28/21,North Dakota,3349
4/29/21,North Dakota,3341
4/30/21,North Dakota,3048
5/1/21,North Dakota,2653
5/2/21,North Dakota,2280
5/3/21,North Dakota,2135
5/4/21,North Dakota,2165
5/5/21,North Dakota,2165
5/6/21,North Dakota,1947
5/7/21,North Dakota,1913
5/8/21,North Dakota,2018
1/12/21,Northern Mariana Islands,
1/13/21,Northern Mariana Islands,419
1/14/21,Northern Mariana Islands,438
1/15/21,Northern Mariana Islands,396
1/16/21,Northern Mariana Islands,388
1/17/21,Northern Mariana Islands,384
1/18/21,Northern Mariana Islands,381
1/19/21,Northern Mariana Islands,379
1/20/21,Northern Mariana Islands,379
1/21/21,Northern Mariana Islands,387
1/22/21,Northern Mariana Islands,402
1/23/21,Northern Mariana Islands,395
1/24/21,Northern Mariana Islands,393
1/25/21,Northern Mariana Islands,356
1/26/21,Northern Mariana Islands,338
1/27/21,Northern Mariana Islands,319
1/28/21,Northern Mariana Islands,277
1/29/21,Northern Mariana Islands,261
1/30/21,Northern Mariana Islands,242
1/31/21,Northern Mariana Islands,237
2/1/21,Northern Mariana Islands,236
2/2/21,Northern Mariana Islands,238
2/3/21,Northern Mariana Islands,233
2/4/21,Northern Mariana Islands,245
2/5/21,Northern Mariana Islands,255
2/6/21,Northern Mariana Islands,281
2/7/21,Northern Mariana Islands,263
2/8/21,Northern Mariana Islands,252
2/9/21,Northern Mariana Islands,265
2/10/21,Northern Mariana Islands,268
2/11/21,Northern Mariana Islands,252
2/12/21,Northern Mariana Islands,234
2/13/21,Northern Mariana Islands,242
2/14/21,Northern Mariana Islands,266
2/15/21,Northern Mariana Islands,310
2/16/21,Northern Mariana Islands,308
2/17/21,Northern Mariana Islands,316
2/18/21,Northern Mariana Islands,341
2/19/21,Northern Mariana Islands,365
2/20/21,Northern Mariana Islands,304
2/21/21,Northern Mariana Islands,310
2/22/21,Northern Mariana Islands,286
2/23/21,Northern Mariana Islands,280
2/24/21,Northern Mariana Islands,333
2/25/21,Northern Mariana Islands,337
2/26/21,Northern Mariana Islands,328
2/27/21,Northern Mariana Islands,371
2/28/21,Northern Mariana Islands,349
3/1/21,Northern Mariana Islands,356
3/2/21,Northern Mariana Islands,359
3/3/21,Northern Mariana Islands,307
3/4/21,Northern Mariana Islands,301
3/5/21,Northern Mariana Islands,298
3/6/21,Northern Mariana Islands,313
3/7/21,Northern Mariana Islands,290
3/8/21,Northern Mariana Islands,259
3/9/21,Northern Mariana Islands,259
3/10/21,Northern Mariana Islands,257
3/11/21,Northern Mariana Islands,249
3/12/21,Northern Mariana Islands,248
3/13/21,Northern Mariana Islands,246
3/14/21,Northern Mariana Islands,248
3/15/21,Northern Mariana Islands,248
3/16/21,Northern Mariana Islands,271
3/17/21,Northern Mariana Islands,273
3/18/21,Northern Mariana Islands,278
3/19/21,Northern Mariana Islands,295
3/20/21,Northern Mariana Islands,310
3/21/21,Northern Mariana Islands,380
3/22/21,Northern Mariana Islands,394
3/23/21,Northern Mariana Islands,372
3/24/21,Northern Mariana Islands,382
3/25/21,Northern Mariana Islands,393
3/26/21,Northern Mariana Islands,393
3/27/21,Northern Mariana Islands,398
3/28/21,Northern Mariana Islands,379
3/29/21,Northern Mariana Islands,413
3/30/21,Northern Mariana Islands,423
3/31/21,Northern Mariana Islands,423
4/1/21,Northern Mariana Islands,415
4/2/21,Northern Mariana Islands,353
4/3/21,Northern Mariana Islands,350
4/4/21,Northern Mariana Islands,336
4/5/21,Northern Mariana Islands,287
4/6/21,Northern Mariana Islands,302
4/7/21,Northern Mariana Islands,311
4/8/21,Northern Mariana Islands,331
4/9/21,Northern Mariana Islands,391
4/10/21,Northern Mariana Islands,399
4/11/21,Northern Mariana Islands,442
4/12/21,Northern Mariana Islands,442
4/13/21,Northern Mariana Islands,436
4/14/21,Northern Mariana Islands,435
4/15/21,Northern Mariana Islands,438
4/16/21,Northern Mariana Islands,438
4/17/21,Northern Mariana Islands,444
4/18/21,Northern Mariana Islands,453
4/19/21,Northern Mariana Islands,467
4/20/21,Northern Mariana Islands,460
4/21/21,Northern Mariana Islands,439
4/22/21,Northern Mariana Islands,420
4/23/21,Northern Mariana Islands,405
4/24/21,Northern Mariana Islands,381
4/25/21,Northern Mariana Islands,325
4/26/21,Northern Mariana Islands,332
4/27/21,Northern Mariana Islands,337
4/28/21,Northern Mariana Islands,347
4/29/21,Northern Mariana Islands,355
4/30/21,Northern Mariana Islands,362
5/1/21,Northern Mariana Islands,346
5/2/21,Northern Mariana Islands,358
5/3/21,Northern Mariana Islands,337
5/4/21,Northern Mariana Islands,337
5/5/21,Northern Mariana Islands,335
5/6/21,Northern Mariana Islands,331
5/7/21,Northern Mariana Islands,323
5/8/21,Northern Mariana Islands,333
1/12/21,Ohio,
1/13/21,Ohio,17428
1/14/21,Ohio,18267
1/15/21,Ohio,21179
1/16/21,Ohio,21926
1/17/21,Ohio,22373
1/18/21,Ohio,22672
1/19/21,Ohio,22885
1/20/21,Ohio,22595
1/21/21,Ohio,19865
1/22/21,Ohio,24296
1/23/21,Ohio,27905
1/24/21,Ohio,31907
1/25/21,Ohio,33957
1/26/21,Ohio,33706
1/27/21,Ohio,36967
1/28/21,Ohio,43198
1/29/21,Ohio,42514
1/30/21,Ohio,45154
1/31/21,Ohio,43844
2/1/21,Ohio,45572
2/2/21,Ohio,48159
2/3/21,Ohio,48449
2/4/21,Ohio,48316
2/5/21,Ohio,47734
2/6/21,Ohio,47355
2/7/21,Ohio,48565
2/8/21,Ohio,48814
2/9/21,Ohio,46941
2/10/21,Ohio,45864
2/11/21,Ohio,47299
2/12/21,Ohio,51893
2/13/21,Ohio,52952
2/14/21,Ohio,56851
2/15/21,Ohio,56733
2/16/21,Ohio,60179
2/17/21,Ohio,59820
2/18/21,Ohio,57466
2/19/21,Ohio,65606
2/20/21,Ohio,64835
2/21/21,Ohio,64109
2/22/21,Ohio,64736
2/23/21,Ohio,61964
2/24/21,Ohio,66136
2/25/21,Ohio,70021
2/26/21,Ohio,59061
2/27/21,Ohio,62123
2/28/21,Ohio,65588
3/1/21,Ohio,66320
3/2/21,Ohio,70639
3/3/21,Ohio,71704
3/4/21,Ohio,71267
3/5/21,Ohio,72136
3/6/21,Ohio,75052
3/7/21,Ohio,75926
3/8/21,Ohio,77561
3/9/21,Ohio,76075
3/10/21,Ohio,75203
3/11/21,Ohio,77234
3/12/21,Ohio,82275
3/13/21,Ohio,85292
3/14/21,Ohio,85837
3/15/21,Ohio,87935
3/16/21,Ohio,86746
3/17/21,Ohio,87425
3/18/21,Ohio,89649
3/19/21,Ohio,90065
3/20/21,Ohio,87972
3/21/21,Ohio,90338
3/22/21,Ohio,89672
3/23/21,Ohio,90980
3/24/21,Ohio,93387
3/25/21,Ohio,94398
3/26/21,Ohio,97306
3/27/21,Ohio,100867
3/28/21,Ohio,101458
3/29/21,Ohio,103014
3/30/21,Ohio,102772
3/31/21,Ohio,101918
4/1/21,Ohio,103035
4/2/21,Ohio,103728
4/3/21,Ohio,106230
4/4/21,Ohio,106591
4/5/21,Ohio,104741
4/6/21,Ohio,103491
4/7/21,Ohio,104733
4/8/21,Ohio,108169
4/9/21,Ohio,110939
4/10/21,Ohio,109911
4/11/21,Ohio,91392
4/12/21,Ohio,116063
4/13/21,Ohio,115895
4/14/21,Ohio,116962
4/15/21,Ohio,114478
4/16/21,Ohio,110282
4/17/21,Ohio,109666
4/18/21,Ohio,125600
4/19/21,Ohio,100515
4/20/21,Ohio,102036
4/21/21,Ohio,101348
4/22/21,Ohio,99326
4/23/21,Ohio,99852
4/24/21,Ohio,95377
4/25/21,Ohio,94724
4/26/21,Ohio,93565
4/27/21,Ohio,92995
4/28/21,Ohio,89642
4/29/21,Ohio,85931
4/30/21,Ohio,83859
5/1/21,Ohio,81041
5/2/21,Ohio,75353
5/3/21,Ohio,70120
5/4/21,Ohio,65358
5/5/21,Ohio,62626
5/6/21,Ohio,62012
5/7/21,Ohio,59216
5/8/21,Ohio,56014
1/12/21,Oklahoma,
1/13/21,Oklahoma,14560
1/14/21,Oklahoma,14712
1/15/21,Oklahoma,15189
1/16/21,Oklahoma,13809
1/17/21,Oklahoma,12982
1/18/21,Oklahoma,12430
1/19/21,Oklahoma,12036
1/20/21,Oklahoma,11326
1/21/21,Oklahoma,11453
1/22/21,Oklahoma,12013
1/23/21,Oklahoma,13104
1/24/21,Oklahoma,14294
1/25/21,Oklahoma,13446
1/26/21,Oklahoma,12397
1/27/21,Oklahoma,13351
1/28/21,Oklahoma,13688
1/29/21,Oklahoma,14169
1/30/21,Oklahoma,15071
1/31/21,Oklahoma,16454
2/1/21,Oklahoma,16719
2/2/21,Oklahoma,16686
2/3/21,Oklahoma,16757
2/4/21,Oklahoma,17304
2/5/21,Oklahoma,17715
2/6/21,Oklahoma,18707
2/7/21,Oklahoma,19394
2/8/21,Oklahoma,20353
2/9/21,Oklahoma,20362
2/10/21,Oklahoma,20567
2/11/21,Oklahoma,20568
2/12/21,Oklahoma,18523
2/13/21,Oklahoma,17083
2/14/21,Oklahoma,15515
2/15/21,Oklahoma,14633
2/16/21,Oklahoma,15201
2/17/21,Oklahoma,12862
2/18/21,Oklahoma,10297
2/19/21,Oklahoma,24738
2/20/21,Oklahoma,24295
2/21/21,Oklahoma,26230
2/22/21,Oklahoma,28963
2/23/21,Oklahoma,30281
2/24/21,Oklahoma,34146
2/25/21,Oklahoma,38155
2/26/21,Oklahoma,27507
2/27/21,Oklahoma,30870
2/28/21,Oklahoma,32772
3/1/21,Oklahoma,32546
3/2/21,Oklahoma,31154
3/3/21,Oklahoma,30339
3/4/21,Oklahoma,30556
3/5/21,Oklahoma,29568
3/6/21,Oklahoma,28451
3/7/21,Oklahoma,26152
3/8/21,Oklahoma,25941
3/9/21,Oklahoma,26087
3/10/21,Oklahoma,26712
3/11/21,Oklahoma,26214
3/12/21,Oklahoma,26463
3/13/21,Oklahoma,27045
3/14/21,Oklahoma,26681
3/15/21,Oklahoma,26094
3/16/21,Oklahoma,25874
3/17/21,Oklahoma,26397
3/18/21,Oklahoma,26679
3/19/21,Oklahoma,26681
3/20/21,Oklahoma,25823
3/21/21,Oklahoma,26777
3/22/21,Oklahoma,27323
3/23/21,Oklahoma,27762
3/24/21,Oklahoma,28278
3/25/21,Oklahoma,28856
3/26/21,Oklahoma,29329
3/27/21,Oklahoma,30199
3/28/21,Oklahoma,30996
3/29/21,Oklahoma,30493
3/30/21,Oklahoma,30403
3/31/21,Oklahoma,30375
4/1/21,Oklahoma,31628
4/2/21,Oklahoma,32972
4/3/21,Oklahoma,34529
4/4/21,Oklahoma,33960
4/5/21,Oklahoma,33536
4/6/21,Oklahoma,33326
4/7/21,Oklahoma,33379
4/8/21,Oklahoma,31921
4/9/21,Oklahoma,30615
4/10/21,Oklahoma,29217
4/11/21,Oklahoma,29292
4/12/21,Oklahoma,29617
4/13/21,Oklahoma,31261
4/14/21,Oklahoma,27542
4/15/21,Oklahoma,26724
4/16/21,Oklahoma,25737
4/17/21,Oklahoma,24368
4/18/21,Oklahoma,23227
4/19/21,Oklahoma,24318
4/20/21,Oklahoma,22681
4/21/21,Oklahoma,24146
4/22/21,Oklahoma,22935
4/23/21,Oklahoma,21338
4/24/21,Oklahoma,21193
4/25/21,Oklahoma,20212
4/26/21,Oklahoma,18156
4/27/21,Oklahoma,18077
4/28/21,Oklahoma,17742
4/29/21,Oklahoma,17239
4/30/21,Oklahoma,16610
5/1/21,Oklahoma,15232
5/2/21,Oklahoma,14194
5/3/21,Oklahoma,13372
5/4/21,Oklahoma,12940
5/5/21,Oklahoma,12426
5/6/21,Oklahoma,11952
5/7/21,Oklahoma,11642
5/8/21,Oklahoma,10696
1/12/21,Oregon,
1/13/21,Oregon,10465
1/14/21,Oregon,12593
1/15/21,Oregon,13848
1/16/21,Oregon,14809
1/17/21,Oregon,15386
1/18/21,Oregon,15771
1/19/21,Oregon,16045
1/20/21,Oregon,14550
1/21/21,Oregon,12447
1/22/21,Oregon,15365
1/23/21,Oregon,15231
1/24/21,Oregon,14912
1/25/21,Oregon,14492
1/26/21,Oregon,13020
1/27/21,Oregon,15509
1/28/21,Oregon,17636
1/29/21,Oregon,15098
1/30/21,Oregon,15990
1/31/21,Oregon,17424
2/1/21,Oregon,17564
2/2/21,Oregon,18605
2/3/21,Oregon,18397
2/4/21,Oregon,18800
2/5/21,Oregon,18252
2/6/21,Oregon,18212
2/7/21,Oregon,17837
2/8/21,Oregon,18688
2/9/21,Oregon,19199
2/10/21,Oregon,19252
2/11/21,Oregon,16722
2/12/21,Oregon,14555
2/13/21,Oregon,20151
2/14/21,Oregon,19796
2/15/21,Oregon,17689
2/16/21,Oregon,16074
2/17/21,Oregon,14821
2/18/21,Oregon,17076
2/19/21,Oregon,25515
2/20/21,Oregon,20550
2/21/21,Oregon,21486
2/22/21,Oregon,23706
2/23/21,Oregon,25678
2/24/21,Oregon,24710
2/25/21,Oregon,25852
2/26/21,Oregon,22889
2/27/21,Oregon,23699
2/28/21,Oregon,24669
3/1/21,Oregon,25692
3/2/21,Oregon,24769
3/3/21,Oregon,26330
3/4/21,Oregon,26216
3/5/21,Oregon,24302
3/6/21,Oregon,25313
3/7/21,Oregon,25491
3/8/21,Oregon,25090
3/9/21,Oregon,26234
3/10/21,Oregon,26968
3/11/21,Oregon,23823
3/12/21,Oregon,24816
3/13/21,Oregon,28025
3/14/21,Oregon,27662
3/15/21,Oregon,26874
3/16/21,Oregon,27186
3/17/21,Oregon,25040
3/18/21,Oregon,27615
3/19/21,Oregon,30248
3/20/21,Oregon,27132
3/21/21,Oregon,27787
3/22/21,Oregon,28092
3/23/21,Oregon,27795
3/24/21,Oregon,30373
3/25/21,Oregon,31997
3/26/21,Oregon,30188
3/27/21,Oregon,30513
3/28/21,Oregon,30276
3/29/21,Oregon,31159
3/30/21,Oregon,30664
3/31/21,Oregon,32486
4/1/21,Oregon,33798
4/2/21,Oregon,35202
4/3/21,Oregon,35846
4/4/21,Oregon,37298
4/5/21,Oregon,37733
4/6/21,Oregon,38255
4/7/21,Oregon,38472
4/8/21,Oregon,38117
4/9/21,Oregon,38684
4/10/21,Oregon,39680
4/11/21,Oregon,41121
4/12/21,Oregon,41357
4/13/21,Oregon,42152
4/14/21,Oregon,41717
4/15/21,Oregon,42187
4/16/21,Oregon,41370
4/17/21,Oregon,40484
4/18/21,Oregon,39079
4/19/21,Oregon,38857
4/20/21,Oregon,38493
4/21/21,Oregon,37885
4/22/21,Oregon,32242
4/23/21,Oregon,38384
4/24/21,Oregon,38622
4/25/21,Oregon,39864
4/26/21,Oregon,40041
4/27/21,Oregon,40358
4/28/21,Oregon,40659
4/29/21,Oregon,46528
4/30/21,Oregon,39543
5/1/21,Oregon,32498
5/2/21,Oregon,37575
5/3/21,Oregon,35935
5/4/21,Oregon,34617
5/5/21,Oregon,34623
5/6/21,Oregon,33166
5/7/21,Oregon,32705
5/8/21,Oregon,40517
1/12/21,Pennsylvania,
1/13/21,Pennsylvania,37996
1/14/21,Pennsylvania,34233
1/15/21,Pennsylvania,35401
1/16/21,Pennsylvania,32567
1/17/21,Pennsylvania,30867
1/18/21,Pennsylvania,29734
1/19/21,Pennsylvania,28924
1/20/21,Pennsylvania,26959
1/21/21,Pennsylvania,27859
1/22/21,Pennsylvania,29248
1/23/21,Pennsylvania,31950
1/24/21,Pennsylvania,35472
1/25/21,Pennsylvania,36636
1/26/21,Pennsylvania,36563
1/27/21,Pennsylvania,40474
1/28/21,Pennsylvania,35849
1/29/21,Pennsylvania,45694
1/30/21,Pennsylvania,48079
1/31/21,Pennsylvania,49083
2/1/21,Pennsylvania,51055
2/2/21,Pennsylvania,50799
2/3/21,Pennsylvania,43730
2/4/21,Pennsylvania,51766
2/5/21,Pennsylvania,42684
2/6/21,Pennsylvania,43724
2/7/21,Pennsylvania,45667
2/8/21,Pennsylvania,43882
2/9/21,Pennsylvania,46034
2/10/21,Pennsylvania,54281
2/11/21,Pennsylvania,53677
2/12/21,Pennsylvania,56762
2/13/21,Pennsylvania,48534
2/14/21,Pennsylvania,59213
2/15/21,Pennsylvania,55160
2/16/21,Pennsylvania,50636
2/17/21,Pennsylvania,58875
2/18/21,Pennsylvania,58330
2/19/21,Pennsylvania,73730
2/20/21,Pennsylvania,79082
2/21/21,Pennsylvania,69214
2/22/21,Pennsylvania,75797
2/23/21,Pennsylvania,78350
2/24/21,Pennsylvania,67892
2/25/21,Pennsylvania,69590
2/26/21,Pennsylvania,53951
2/27/21,Pennsylvania,63458
2/28/21,Pennsylvania,63574
3/1/21,Pennsylvania,68183
3/2/21,Pennsylvania,72196
3/3/21,Pennsylvania,74736
3/4/21,Pennsylvania,78068
3/5/21,Pennsylvania,86723
3/6/21,Pennsylvania,88971
3/7/21,Pennsylvania,81060
3/8/21,Pennsylvania,71465
3/9/21,Pennsylvania,91116
3/10/21,Pennsylvania,98490
3/11/21,Pennsylvania,100106
3/12/21,Pennsylvania,84202
3/13/21,Pennsylvania,113553
3/14/21,Pennsylvania,124576
3/15/21,Pennsylvania,135409
3/16/21,Pennsylvania,116653
3/17/21,Pennsylvania,121873
3/18/21,Pennsylvania,122078
3/19/21,Pennsylvania,121982
3/20/21,Pennsylvania,77683
3/21/21,Pennsylvania,64096
3/22/21,Pennsylvania,66451
3/23/21,Pennsylvania,115738
3/24/21,Pennsylvania,114128
3/25/21,Pennsylvania,104779
3/26/21,Pennsylvania,129095
3/27/21,Pennsylvania,147640
3/28/21,Pennsylvania,165083
3/29/21,Pennsylvania,163556
3/30/21,Pennsylvania,113826
3/31/21,Pennsylvania,109535
4/1/21,Pennsylvania,125233
4/2/21,Pennsylvania,123993
4/3/21,Pennsylvania,125744
4/4/21,Pennsylvania,124934
4/5/21,Pennsylvania,123338
4/6/21,Pennsylvania,122121
4/7/21,Pennsylvania,108911
4/8/21,Pennsylvania,91541
4/9/21,Pennsylvania,76583
4/10/21,Pennsylvania,129525
4/11/21,Pennsylvania,127096
4/12/21,Pennsylvania,132917
4/13/21,Pennsylvania,144094
4/14/21,Pennsylvania,159693
4/15/21,Pennsylvania,177412
4/16/21,Pennsylvania,189869
4/17/21,Pennsylvania,133382
4/18/21,Pennsylvania,136864
4/19/21,Pennsylvania,129189
4/20/21,Pennsylvania,125651
4/21/21,Pennsylvania,133482
4/22/21,Pennsylvania,131840
4/23/21,Pennsylvania,141399
4/24/21,Pennsylvania,148489
4/25/21,Pennsylvania,144282
4/26/21,Pennsylvania,145974
4/27/21,Pennsylvania,143686
4/28/21,Pennsylvania,132692
4/29/21,Pennsylvania,132001
4/30/21,Pennsylvania,116014
5/1/21,Pennsylvania,115389
5/2/21,Pennsylvania,109908
5/3/21,Pennsylvania,107661
5/4/21,Pennsylvania,105920
5/5/21,Pennsylvania,104409
5/6/21,Pennsylvania,101947
5/7/21,Pennsylvania,100985
5/8/21,Pennsylvania,91294
1/12/21,Puerto Rico,
1/13/21,Puerto Rico,9873
1/14/21,Puerto Rico,10160
1/15/21,Puerto Rico,9859
1/16/21,Puerto Rico,8982
1/17/21,Puerto Rico,8455
1/18/21,Puerto Rico,8104
1/19/21,Puerto Rico,7853
1/20/21,Puerto Rico,7457
1/21/21,Puerto Rico,7559
1/22/21,Puerto Rico,8199
1/23/21,Puerto Rico,8965
1/24/21,Puerto Rico,9620
1/25/21,Puerto Rico,9205
1/26/21,Puerto Rico,8450
1/27/21,Puerto Rico,9019
1/28/21,Puerto Rico,9198
1/29/21,Puerto Rico,8968
1/30/21,Puerto Rico,8974
1/31/21,Puerto Rico,9317
2/1/21,Puerto Rico,9403
2/2/21,Puerto Rico,9251
2/3/21,Puerto Rico,9558
2/4/21,Puerto Rico,9449
2/5/21,Puerto Rico,9103
2/6/21,Puerto Rico,9091
2/7/21,Puerto Rico,7186
2/8/21,Puerto Rico,6608
2/9/21,Puerto Rico,8658
2/10/21,Puerto Rico,8242
2/11/21,Puerto Rico,8377
2/12/21,Puerto Rico,6991
2/13/21,Puerto Rico,10163
2/14/21,Puerto Rico,11861
2/15/21,Puerto Rico,12180
2/16/21,Puerto Rico,10448
2/17/21,Puerto Rico,9681
2/18/21,Puerto Rico,10157
2/19/21,Puerto Rico,15971
2/20/21,Puerto Rico,13241
2/21/21,Puerto Rico,13393
2/22/21,Puerto Rico,13100
2/23/21,Puerto Rico,13323
2/24/21,Puerto Rico,14711
2/25/21,Puerto Rico,14569
2/26/21,Puerto Rico,12517
2/27/21,Puerto Rico,10651
2/28/21,Puerto Rico,10449
3/1/21,Puerto Rico,11145
3/2/21,Puerto Rico,10608
3/3/21,Puerto Rico,10416
3/4/21,Puerto Rico,12169
3/5/21,Puerto Rico,8536
3/6/21,Puerto Rico,10497
3/7/21,Puerto Rico,11255
3/8/21,Puerto Rico,11240
3/9/21,Puerto Rico,11523
3/10/21,Puerto Rico,15230
3/11/21,Puerto Rico,11478
